TEMP:             MU:          SIGMA: 
0.0201722        0.788649        0.651662
0.0201722        0.789632         0.65409
0.0201722        0.787816        0.651195
0.0201722        0.782681        0.653917
0.0201722        0.785839        0.655098
0.0201722        0.781384        0.653345
0.0201722        0.789554        0.649438
0.0201722        0.798046        0.646888
0.0201722        0.802884        0.649224
0.0201722        0.810397        0.645266
0.0201318        0.800739        0.646699
0.0201318        0.793869        0.644018
0.0201318        0.791858        0.643981
0.0201318        0.796974        0.643847
0.0201318        0.805435         0.64393
0.0201318        0.801266        0.643227
0.0201318        0.800485        0.638823
0.0201318        0.804928        0.634293
0.0201318        0.812209        0.638031
0.0201318        0.816466        0.633324
0.0200916         0.82164        0.630176
0.0200916        0.823939        0.626875
0.0200916        0.819983        0.626265
0.0200916        0.821569        0.621739
0.0200916        0.819151        0.620906
0.0200916        0.813759        0.616773
0.0200916        0.807605        0.615571
0.0200916        0.807502        0.616958
0.0200916        0.807589        0.617497
0.0200916         0.81431        0.612937
0.0200514        0.807335        0.620624
0.0200514         0.79968        0.619239
0.0200514        0.807167        0.614669
0.0200514        0.814949        0.618694
0.0200514        0.817604        0.618039
0.0200514        0.825959        0.621156
0.0200514        0.823144        0.619558
0.0200514        0.828518        0.622582
0.0200514        0.825986        0.620688
0.0200514        0.817363        0.625315
0.0200113        0.819805        0.622202
0.0200113        0.823979        0.624102
0.0200113        0.820218        0.626657
0.0200113        0.821713        0.622376
0.0200113        0.813114        0.626012
0.0200113        0.814989         0.62626
0.0200113        0.819143        0.624509
0.0200113        0.815709        0.620772
0.0200113        0.825482        0.623991
0.0200113        0.809308        0.617043
0.0199713        0.811159        0.613322
0.0199713        0.813834        0.616842
0.0199713        0.813812        0.618099
0.0199713        0.817979        0.622975
0.0199713        0.822339        0.627169
0.0199713        0.818792        0.622184
0.0199713          0.8164        0.619398
0.0199713        0.821432        0.620055
0.0199713        0.826428        0.617956
0.0199713        0.831505        0.613048
0.0199313        0.836292        0.610085
0.0199313        0.838625        0.609728
0.0199313          0.8428        0.611642
0.0199313         0.84675        0.613439
0.0199313        0.855737        0.611489
0.0199313        0.848122        0.609107
0.0199313        0.847062        0.604687
0.0199313        0.847864        0.603646
0.0199313         0.85189        0.599916
0.0199313        0.850367        0.604532
0.0198915        0.842538        0.605128
0.0198915        0.844561        0.605112
0.0198915        0.847176        0.608675
0.0198915        0.851832        0.607645
0.0198915        0.852977        0.603639
0.0198915        0.847441         0.60501
0.0198915        0.855946        0.601998
0.0198915        0.854358        0.597458
0.0198915        0.858955        0.599285
0.0198915         0.86181        0.601575
0.0198517        0.852399        0.601177
0.0198517        0.843514         0.60266
0.0198517        0.836834        0.597775
0.0198517        0.833259        0.593907
0.0198517        0.836874         0.59595
0.0198517        0.835726        0.596066
0.0198517        0.840573        0.597033
0.0198517        0.846641        0.595933
0.0198517        0.840742        0.598846
0.0198517        0.846648        0.603146
0.019812         0.84024        0.602216
0.019812        0.838647        0.601922
0.019812        0.840005        0.600052
0.019812        0.843457        0.599566
0.019812        0.850771         0.59814
0.019812        0.851527         0.59908
0.019812        0.857852         0.59712
0.019812         0.85332         0.59999
0.019812        0.846726        0.601426
0.019812        0.853392        0.604685
0.0197723        0.844636        0.600071
0.0197723        0.842614        0.595813
0.0197723        0.833302        0.591305
0.0197723        0.828671        0.595806
0.0197723         0.82727        0.597493
0.0197723        0.820137        0.599191
0.0197723        0.819887        0.598479
0.0197723        0.828986         0.60193
0.0197723        0.827342        0.604245
0.0197723        0.833309        0.607656
0.0197328         0.83472        0.605934
0.0197328        0.837866        0.610173
0.0197328        0.829298        0.610033
0.0197328        0.828109        0.605794
0.0197328        0.833817        0.602048
0.0197328        0.830833        0.603862
0.0197328        0.831417        0.606054
0.0197328        0.829769        0.604844
0.0197328        0.833408        0.608666
0.0197328        0.833745        0.606863
0.0196933        0.833373        0.607897
0.0196933        0.836282        0.603776
0.0196933        0.834488        0.607258
0.0196933        0.829808        0.609643
0.0196933        0.821517        0.612021
0.0196933        0.830994         0.60924
0.0196933        0.830784        0.610003
0.0196933        0.823203        0.605624
0.0196933        0.824678        0.603089
0.0196933         0.82542        0.604046
0.0196539        0.834641        0.605578
0.0196539        0.829725        0.608232
0.0196539        0.828489        0.607618
0.0196539        0.830911        0.610097
0.0196539        0.833156        0.613565
0.0196539        0.827669        0.618303
0.0196539         0.83104        0.619177
0.0196539        0.827249        0.622345
0.0196539        0.833551        0.625053
0.0196539        0.836212         0.62683
0.0196146          0.8354         0.62826
0.0196146        0.827563        0.632762
0.0196146        0.833643        0.634888
0.0196146        0.835631        0.631309
0.0196146        0.832731        0.635036
0.0196146        0.841729        0.632903
0.0196146        0.845471        0.629219
0.0196146        0.841606        0.633638
0.0196146        0.834485        0.632088
0.0196146          0.8355        0.632319
0.0195754        0.832789        0.634812
0.0195754        0.838959        0.634842
0.0195754        0.839769        0.632568
0.0195754        0.835499        0.636264
0.0195754        0.826205         0.63447
0.0195754        0.817143        0.631628
0.0195754        0.822899        0.635873
0.0195754        0.826761        0.635206
0.0195754        0.830313        0.631154
0.0195754        0.827297         0.63545
0.0195363        0.826789        0.636161
0.0195363        0.835273        0.639866
0.0195363        0.828771        0.636707
0.0195363        0.835662        0.640809
0.0195363        0.828249        0.642812
0.0195363        0.833145         0.64471
0.0195363        0.833793        0.640796
0.0195363        0.837941         0.63749
0.0195363        0.828847        0.633107
0.0195363        0.820952        0.628541
0.0194972        0.821083        0.631076
0.0194972        0.815863        0.633209
0.0194972        0.824966        0.635113
0.0194972        0.814432        0.631817
0.0194972        0.821287          0.6333
0.0194972        0.813197        0.632734
0.0194972        0.818319        0.634387
0.0194972         0.82703        0.630851
0.0194972        0.821815        0.635184
0.0194972        0.831329        0.631718
0.0194582        0.827588        0.627288
0.0194582        0.825091        0.626115
0.0194582        0.816429         0.62238
0.0194582        0.809505         0.62398
0.0194582        0.810697        0.619603
0.0194582        0.816954        0.620861
0.0194582        0.811571        0.620508
0.0194582        0.813095        0.615856
0.0194582        0.808485        0.620136
0.0194582        0.800572        0.618374
0.0194193        0.793483        0.614331
0.0194193        0.792089        0.619122
0.0194193        0.798231        0.616671
0.0194193        0.794284        0.619231
0.0194193        0.803336        0.622807
0.0194193         0.79618        0.625688
0.0194193         0.79514        0.627148
